requests,request-interval,request-popularity,bytes,delivery-time,hit-rate,nodes,contents,label
50,19.23838,1,14.48623047,28.92,0.98,4,48,0
1,0,1,0,5,1,1,1,0
1,0,1,270.1972656,422,1,1,1,0
553,132.1706203,0.999095841,18.25245642,252.7197107,0.980108499,5,217,0
62,22.57162903,1,15.49245527,65.5483871,1,3,46,0
11,2872.922545,1,357.3444602,664.2727273,1,1,3,0
19,368.9298947,1,19.60464638,44.36842105,0.578947368,2,15,0
13,5129.345,1,26.79717548,147.4615385,1,3,12,0
64,5.85075,1,2.359146118,17.9375,0.96875,1,63,0
1231,9.059466414,0.200760127,766.1541948,2368.137189,0.533108106,4,574,1
3,0.999333333,1,154.7623698,354.6666667,1,1,3,0
1,0,1,0,3,1,1,1,0
17,13.09129412,0.352941176,2328.79676,3338.235294,1,4,17,0
2,12.6825,1,3093.5,13101,1,1,1,0
8,1781.435625,1,0,4.375,1,2,8,0
41,1116.499366,1,7.94293064,31.14634146,0.951219512,1,22,0
13,0.303923077,1,15.85689603,65.53846154,0.923076923,1,13,0
186,4.734849462,1,835.19159,869.8548387,0.838709677,2,184,0
74,0.500081081,1,6.373957454,89.43243243,1,1,73,0
1,0,1,0,2,1,1,1,0
5,0.2462,1,7.47265625,20.2,0.8,1,5,0
1,0,1,0,5,1,1,1,0
19,0.018842105,1,31.80011308,38,0.947368421,1,19,0
3,0.030666667,1,77.27148438,100,1,1,3,0
59,728.786678,1,45.50678628,78.83050847,1,4,44,0
24,1927.596333,1,28.50158691,44.33333333,1,4,14,0
1,0,1,137.6005859,2129,1,1,1,0
13,147.9336154,1,22.90504808,26.23076923,1,3,12,0
443,163.5401512,0.990970655,235.6821454,428.6839729,0.909706546,4,233,0
2,0.0765,1,0,6.5,1,1,2,0
9,0.060777778,1,29.6672092,12.66666667,0.888888889,1,9,0
2,6.2265,1,369.5698242,21341.5,0.5,1,2,0
1,0,1,0,3,1,1,1,0
15,7.274466667,1,28.64264323,36.66666667,1,3,12,0
11,3240.901,1,25.69566761,42.18181818,1,2,8,0
1,0,1,0,3,1,1,1,0
93,246.6751075,1,50.47829511,1054.913978,0.978494624,2,64,0
10,3810.9299,1,9.089355469,33.6,0.8,2,6,0
164,450.1661402,0.978658537,635.3813179,747.597561,0.945121951,5,102,0
47,1036.993532,0.989361702,43.8884641,56.27659574,0.872340426,1,41,0
48,0.060083333,1,11.43121338,14.125,1,1,48,0
1,0,1,0,11,1,1,1,0
1,0,1,9.356445313,37,0,1,1,0
47,905.2830851,1,26.203312,35.14893617,0.957446809,2,28,0
1,0,1,0,5,1,1,1,0
52,2.109538462,1,51.8128756,3332.519231,0.923076923,1,29,0
5,0.3322,1,18.29941406,40,0.8,1,5,0
47,2.441021277,1,7.899891955,64.46808511,0.978723404,3,47,0
46,389.9041739,1,9.479237432,21.23913043,1,4,26,0
41,0.048829268,1,27.50897961,36.07317073,1,1,41,0
4,4.564,1,13.80273438,5.25,1,2,3,0
1,0,1,0,2,1,1,1,0
164,256.9484146,1,22.47276343,81.48170732,0.963414634,3,128,0
1,0,1,0,1,1,1,1,0
1,0,1,0,3,1,1,1,0
32,1.88809375,1,15.26644897,2572.75,1,4,32,0
215,265.1816279,1,37.55457395,138.0418605,0.986046512,5,89,0
99,281.7493535,1,22.63536735,44.45454545,0.97979798,2,58,0
9,561.978,1,2.309895833,2.777777778,1,2,6,0
97,45.95757732,1,34.65381363,160.0927835,0.639175258,2,90,0
25,0.31168,1,16.42578125,115.08,0.96,1,25,0
3,0.025,1,0.131184896,10.66666667,1,1,3,0
12,1164.574833,1,24.56958008,21.91666667,1,2,11,0
1,0,1,0,4,1,1,1,0
99,237.4622525,1,38.02318103,70.52525253,0.98989899,3,67,0
18,0.53,1,19.56190321,4.777777778,1,1,18,0
8,0.106375,1,32.85754395,124.75,1,1,8,0
35,0.231942857,1,23.02368862,99.34285714,0.114285714,2,35,0
168,29.98129762,1,9.955049061,121.077381,1,4,73,0
56,33.59851786,1,23.37189593,10.58928571,0.946428571,2,30,0
1,0,1,0,6,1,1,1,0
66,1.202151515,1,19.78059896,17.13636364,0.984848485,1,66,0
1,0,1,0,3,1,1,1,0
6,1.224166667,1,45.15950521,54.66666667,0.833333333,2,6,0
22,1228.837364,1,32.22292259,4.136363636,1,1,17,0
1,0,1,14.92675781,41,1,1,1,0
49,0.074285714,1,22.02979512,13.81632653,0.979591837,1,49,0
2,6191.5945,1,0,3,1,2,1,0
163,1.609656442,1,383.3674751,295.2331288,0.993865031,1,159,0
8,4641.915625,1,10.56384277,7.75,1,4,7,0
58,2.164706897,1,49.82677802,99.12068966,0.965517241,2,56,0
9,0.355333333,1,29.6672092,105.5555556,0.888888889,1,9,0
1,0,1,84.50488281,77,1,1,1,0
1,0,1,0,3,1,1,1,0
28,3.771107143,1,23.5121024,59.25,0.964285714,2,28,0
1,0,1,9.356445313,37,0,1,1,0
140,0.54225,1,17.75117188,36.02857143,1,2,140,0
1,0,1,137.6005859,124,1,1,1,0
1,0,1,0.153320313,6,1,1,1,0
12,1917.228917,1,23.69930013,33.58333333,0.916666667,1,12,0
39,0.947025641,1,21.34652945,43.8974359,0.974358974,1,39,0
54,75.44424074,1,23.77464916,33.11111111,1,3,48,0
1,0,1,0,2,1,1,1,0
47,1464.983191,1,15.64829205,18.36170213,1,8,29,0
42,1046.014,1,19.18496559,24.04761905,0.976190476,6,24,0
9,0.509444444,1,29.6672092,250.6666667,0.888888889,1,9,0
5,0.0614,0.8,11.52832031,35.4,0.6,1,5,0
4,0.083,1,0.094726563,0.75,0,1,4,0
146,320.4915548,1,12.10587677,164.239726,1,3,85,0
5,0.0332,1,4.105859375,31.4,0.8,1,5,0
34,508.9429706,1,12.63238166,39.44117647,0.941176471,2,29,0
61,953.0658689,1,48.37853804,1282.360656,1,4,57,0
436,139.9865894,1,31.10387176,35.78211009,0.974770642,2,186,0
6,10.45,1,14.13818359,79,1,2,6,0
1,0,1,0,3,1,1,1,0
20,4.1441,1,1385.990088,3494.8,0.05,1,6,0
1,0,1,0,2,1,1,1,0
6,4988.8905,0.833333333,66126.21061,207393.8333,0.833333333,2,6,0
27,529.3726667,1,14.85941117,36.66666667,0.962962963,3,15,0
9,0.195333333,1,29.6672092,98.44444444,0.888888889,1,9,0
25,347.38504,1,117.4812109,24.28,0.92,1,21,0
12330,6.103332204,0.562379513,0.457957218,101.8934662,0.062284532,13,12329,1
1,0,1,0,3,1,1,1,0
77,0.664051948,1,17.15635146,39.18181818,1,4,70,0
8,14.573,1,7.884155273,3.25,1,3,8,0
5,0.5178,1,411.6539063,323.8,1,2,5,0
9,0.595555556,1,29.6672092,187.1111111,0.888888889,1,9,0
1,0,1,0,3,1,1,1,0
21,5.876714286,1,69.20554315,2248.47619,0.952380952,3,18,0
33,16.18666667,0.803030303,528.9850556,835.2424242,0.424242424,3,23,0
1,0,1,0,3,1,1,1,0
10,0.6869,1,8.188183594,21.6,0.9,1,10,0
30,20.63576667,1,23.82666016,20.53333333,1,4,20,0
64,446.1719375,1,36.77528381,176.5,0.921875,2,33,0
1,0,1,21.46875,3,1,1,1,0
50,9.1708,1,48.7475,50.58,1,5,44,0
6,30.50466667,1,17.47705078,86.5,0.5,1,6,0
3,9727.765,1,0,2.666666667,1,1,1,0
2,10049.4445,1,0,2.5,1,1,1,0
25,284.55672,1,1492.351797,323.76,0.96,5,9,0
130,0.367576923,1,21.99454627,28.57692308,1,1,130,0
23,1.053869565,1,17.4064623,6.565217391,1,1,23,0
87,1.142632184,1,233.0180945,598.8850575,0.988505747,2,87,0
10,331.7249,1,26.70048828,11.3,0.9,2,10,0
329,215.87831,1,41.5292286,1596.942249,1,6,103,0
19,4.730368421,1,27.95970395,60.10526316,0.947368421,2,10,0
52,306.1578846,1,110.1468036,240.1346154,0.980769231,3,52,0
10,1861.213,1,26.70048828,26.1,0.9,2,10,0
35,1161.710457,1,23.21369978,72.05714286,0.971428571,6,29,0
2,23411.496,1,0,26.5,1,1,1,0
8,11.95325,1,14.25756836,23.125,1,3,7,0
71,0.902042254,1,23.73619058,47.01408451,0.985915493,2,70,0
67,467.2050597,1,9.632914529,19.44776119,1,2,40,0
4,4500.03425,1,0,67.5,1,2,2,0
24,74.31366667,1,0.987019857,6.333333333,1,1,24,0
9,0.460444444,1,29.6672092,37.66666667,0.888888889,1,9,0
9,0.162666667,1,51.38856337,402.4444444,0.888888889,1,9,0
1,0,1,0,4,1,1,1,0
1467,50.1229741,0.941036128,307.0169956,228.5255624,0.950920245,7,488,0
37,1.164216216,1,17.32680532,8.864864865,1,1,37,0
19,0.062368421,1,114.421361,74.21052632,0.947368421,1,19,0
140,31.54846429,1,32.49393136,102.8785714,0.971428571,3,136,0
8,146.77375,1,24.01794434,76.375,0.875,2,8,0
9,0.101555556,1,29.6672092,56.33333333,0.888888889,1,9,0
3,42.091,1,3577.412109,21288.33333,0.666666667,2,2,0
107,4.976074766,1,14.05925088,145.1121495,0.990654206,3,74,0
32,134.5412188,1,28.09191895,157.6875,0.875,5,18,0
1,0,1,0,5,1,1,1,0
67,1.536462687,1,21.52910739,40.14925373,0.985074627,1,67,0
15,89.7736,1,19.13639323,128.3333333,0.866666667,2,11,0
9,0.188555556,1,29.6672092,22,0.888888889,1,9,0
1,0,1,0,3,1,1,1,0
8,34.687375,1,32.85754395,19.375,1,1,8,0
6,0.384333333,1,39.78417969,286.5,1,1,6,0
110,2.207945455,1,17.00991655,118.2,0.990909091,1,108,0
65,8.5268,1,5.560021034,15.24615385,1,1,65,0
1,0,1,0,2,1,1,1,0
161,5.595173913,1,65.8012665,129.3229814,0.968944099,3,137,0
9,0.984555556,1,29.6672092,31.22222222,0.888888889,1,9,0
19,597.1719474,1,14.05288857,73.31578947,0.947368421,3,11,0
15,352.2268,1,25.01158854,39.6,0.866666667,2,15,0
106,228.0798302,1,11.33937389,22.21698113,1,4,50,0
7,5340.454,1,0,2.857142857,1,3,1,0
9,3.305,1,1.289388021,44,1,1,9,0
8,0.1595,1,33.20227051,34,1,1,8,0
160,438.4564125,0.984375,436.9728882,151.1,0.875,4,99,0
9,0.327444444,1,29.6672092,100.6666667,0.888888889,1,9,0
13201,5.681983865,0.88307704,609.6839576,106.4570108,0.974698886,6,577,1
63,0.96568254,1,22.88929191,162.3650794,0.984126984,2,63,0
1,0,1,0,2,1,1,1,0
14,2121.276071,1,25.50823103,77.85714286,0.928571429,3,14,0
32,707.3892812,1,825.57547,698.9375,0.96875,3,21,0
1,0,1,21.46875,3,1,1,1,0
2,0.0675,0.5,19.08398438,58.5,0,2,1,0
13,24.08492308,1,84.60411659,52.15384615,0.846153846,1,13,0
1,0,1,0,4,1,1,1,0
24,582.5979167,1,7.456787109,20.54166667,0.916666667,4,13,0
5,0.2322,1,3.58515625,9.4,1,1,5,0
6,0.079833333,1,44.05843099,48.66666667,0.833333333,1,6,0
1,0,1,0,2,1,1,1,0
10,326.3981,1,26.70048828,956.3,0.9,2,10,0
3725,22.45365143,0.625326941,20009.16511,7407.36321,0.90675683,6,365,1
1,0,1,0,2,1,1,1,0
10,0.6127,1,41.67519531,27.1,1,1,9,0
1,0,1,0,3,1,1,1,0
2,15504.4315,1,0,3,1,2,1,0
9,0.254333333,1,29.6672092,58.66666667,0.888888889,1,9,0
67,296.9065821,0.940298507,2411.605644,658.4477612,1,4,64,0
1,0,1,9.356445313,65,0,1,1,0
14,511.6225714,1,37.55147879,43.35714286,1,4,9,0
9,0.428555556,1,29.6672092,10.77777778,0.888888889,1,9,0
1,0,1,0,3,1,1,1,0
5,0.2038,1,7.47265625,14.8,0.8,1,5,0
10,0.0447,1,0,8.2,1,1,10,0
849,45.55885512,0.302120141,1988.525274,2333.385159,0.36631331,10,700,0
55,2.745945455,1,31.36335227,25.41818182,0.981818182,3,52,0
46,1113.890652,1,392.0023989,386.3043478,1,6,34,0
1,0,1,270.1972656,1267,1,1,1,0
1812,24.50255304,0.249437763,77.22358412,81.77487684,0.19436668,6,192,1
21,6.816761905,0.738095238,745.7665551,3394.047619,0.476190476,5,21,0
2,0.019,1,0.694335938,10.5,1,1,2,0
7,8.798142857,1,4.904157366,10.28571429,0.857142857,3,7,0
1,0,1,9.356445313,42,0,1,1,0
1,0,1,0,3,1,1,1,0
31,15.69725806,1,17.07746346,26.35483871,0.967741935,3,29,0
4,0.40875,1,84.16162109,177.25,1,1,4,0
1,0,1,0,17,1,1,1,0
23,65.85513043,1,11.38043478,10.39130435,0.913043478,1,17,0
5,0.1594,1,3.90703125,44.6,0.8,1,5,0
1,0,1,0,2,1,1,1,0
4,0.04,1,5.752685547,25.5,1,1,4,0
1,0,1,0,1,1,1,1,0
1,0,1,81.74707031,816,1,1,1,0
3,0.003333333,1,0.131835938,11,1,1,3,0
5,0.1066,1,21.23828125,126.8,0.6,1,5,0
1,0,0.5,81.21972656,137,0,1,1,0
1,0,1,0,4,1,1,1,0
94,106.6034362,1,34.74569897,26.03191489,0.989361702,2,92,0
9749,7.720391937,0.484606864,0.365548,111.2154595,0.048008912,13,9627,1
1,0,1,0,1,1,1,1,0
5,452.3124,1,48.01484375,100.6,1,2,5,0
492,38.14844919,1,4.471719385,11.04065041,0.989837398,3,127,0
22,254.9684091,1,84.00093217,1680.863636,1,3,17,0
5,0.0748,1,2.118554688,15.8,0.8,1,5,0
9,0.325333333,1,29.6672092,259.3333333,0.888888889,1,9,0
17,21.593,1,53.20036765,95.11764706,0.882352941,2,17,0
6,2.017666667,1,4.11311849,5.166666667,1,2,6,0
5,0.1072,1,4.105859375,139.6,0.8,1,5,0
1,0,1,81.74707031,604,1,1,1,0
7,0.726571429,1,34.29631696,40,1,1,7,0
37,0.302027027,1,4.458931588,26.91891892,0.891891892,1,37,0
1,0,1,0,2,1,1,1,0
1,0,0.5,71.23730469,466,0,1,1,0
38,0.379763158,1,38.79474198,71.39473684,1,2,38,0
15,1631.267667,1,24.39277344,145.6,0.933333333,1,15,0
11,136.4978182,1,30.41796875,211.3636364,0.818181818,2,11,0
1,0,1,0,4,1,1,1,0
9,0.306333333,1,29.6672092,21.44444444,0.888888889,1,9,0
10,1053.3639,1,28.84736328,24.1,0.9,1,10,0
35,0.1028,1,38.68267299,141.9142857,0.942857143,1,35,0
46,1501.96537,1,47.48550017,84.60869565,0.956521739,3,37,0
23,22.704,1,1419.915888,512.4782609,0.956521739,4,8,0
36,366.9519444,1,58.29427083,90.80555556,1,4,33,0
1,0,1,0,2,1,1,1,0
15,1.520333333,1,66.83567708,827,1,1,15,0
11,2521.711182,0.954545455,357.1112393,1008.818182,1,2,7,0
17,0.965823529,1,9.256318934,33.17647059,1,1,17,0
8,2.01075,1,668.0369873,380.375,1,1,8,0
5,0.1454,1,28.54433594,60.8,0.8,1,5,0
5,0.2234,1,18.29941406,70.6,0.8,1,5,0
19,1641.409895,1,29.25740132,51.31578947,0.947368421,3,16,0
77,524.0151948,1,26.83927303,35.71428571,0.909090909,3,65,0
14,577.9342143,1,19.7625558,401.0714286,0.857142857,2,14,0
9,0.289222222,1,29.6672092,62.55555556,0.888888889,1,9,0
20,1.2627,0.7,38.22041016,68.25,0.4,2,19,0
112,0.348232143,1,14.89643206,28.80357143,1,1,112,0
1,0,1,0,2,1,1,1,0
1,0,1,0,3,1,1,1,0
131,94.95963359,1,546.2508424,589.5725191,0.984732824,5,127,0
1,0,1,0,2,1,1,1,0
1,0,1,137.6005859,407,1,1,1,0
117,0.415153846,1,27.27887954,82.37606838,0.991452991,1,117,0
3,8508.283333,1,0,2.666666667,1,3,1,0
21,2086.087333,1,75.13839286,8.666666667,0.952380952,2,17,0
1,0,1,0,2,1,1,1,0
3,1.127666667,1,719.0755208,1496.666667,1,1,3,0
27,10.42688889,1,143.1871021,253.1481481,1,3,27,0
1021,24.80038981,0.969147894,100.5804731,98.85504407,0.696376102,9,406,0
12,308.2853333,1,12.65958659,12.41666667,1,2,11,0
1,0,1,0,3,1,1,1,0
6278,12.00028465,0.69419358,1.992830509,75.95980081,0.110230594,7,6184,1
16,0.0236875,1,56.55133057,33.5625,0.9375,1,16,0
2,5348.8335,1,0,3.5,1,2,1,0
66,0.952575758,1,18.15357185,24.1969697,1,1,65,0
10,157.8219,1,9.931738281,25.8,0.8,2,6,0
1,0,1,0,3,1,1,1,0
2,0.004,1,0.684570313,6,1,1,2,0
23,16.83908696,0.782608696,986.9873471,848.4347826,0.956521739,5,19,0
1,0,1,0,4,1,1,1,0
17,677.6683529,1,22.81071921,41.17647059,0.941176471,5,17,0
10151,7.401815973,0.675661617,1.087520072,40.21694351,0.105608648,5,9708,1
31,1402.26529,1,67.09784526,27.38709677,1,3,18,0
9,0.185666667,1,29.6672092,10,0.888888889,1,9,0
144,251.0123611,0.8125,3935.939962,9496.694444,0.833333333,1,94,0
1,0,1,0,2,1,1,1,0
1123,6.259598897,0.142024999,696.4881994,2478.516273,0.487702305,3,771,1
17,265.4308824,1,15.70616958,16.64705882,0.941176471,2,9,0
8,0.2505,1,32.85754395,23.5,1,1,8,0
288,112.351691,1,582.4125468,234.9027778,0.989583333,3,197,0
26,2.758269231,0.019230769,1004.485464,748.4230769,1,3,26,0
1,0,1,0,3,1,1,1,0
23,7.706826087,1,2955.522588,2715.608696,0.434782609,2,23,0
169,7.721142012,0.952662722,89.73322508,65.28402367,0.798816568,2,106,0
1,0,1,84.50488281,178,1,1,1,0
13,1197.158538,1,22.19027945,59.61538462,0.923076923,3,10,0
1,0,1,0,2,1,1,1,0
66,606.658697,1,28.83439867,14.01515152,0.984848485,4,46,0
1,0,1,137.6005859,499,1,1,1,0
3,0.933333333,1,91.82942708,95,1,1,3,0
173,109.1981561,1,19.09170656,38.34104046,1,3,121,0
1,0,1,0,3,1,1,1,0
32,81.762625,1,23.07769775,26.6875,0.96875,1,32,0
9,0.295222222,1,29.6672092,7.333333333,0.888888889,1,9,0
13,22.13515385,0.538461538,2343.421875,1914.846154,0.923076923,5,9,0
38,698.4387368,1,55.13563939,193.5789474,1,5,25,0
12,21.14716667,1,54.4465332,981.5,0.833333333,2,12,0
30,16.1807,1,35.34635417,70.83333333,0.966666667,3,25,0
35,692.5774857,0.971428571,1533.060547,2493.828571,0.971428571,3,34,0
65,0.061753846,1,23.09127103,65.36923077,1,2,65,0
6,0.302,1,3.678385417,8,0.833333333,1,6,0
1,0,1,19.45898438,4,1,1,1,0
108,1.048898148,1,13.41786929,8.824074074,0.990740741,2,108,0
13,1.047846154,1,42.93426983,20.15384615,0.923076923,1,13,0
9,1.113222222,1,29.6672092,74.88888889,0.888888889,1,9,0
34,144.9226765,1,19.95355584,38.23529412,0.941176471,3,34,0
21,2033.766619,1,33.69122024,83,0.904761905,2,17,0
105,245.2064952,1,61.54407552,126.1333333,0.99047619,3,98,0
2,1908.801,1,0,3.5,1,1,1,0
77,464.0998442,0.935064935,556.4626497,500.025974,0.727272727,2,75,0
10,1388.5509,1,26.70048828,143.1,0.9,1,10,0
62,217.3213871,1,1.955440398,7.032258065,0.983870968,4,55,0
10328,7.295009735,0.812087894,0.491787585,72.15578566,0.076562344,5,4391,1
36,10.96813889,1,921.1114909,793.5833333,1,5,15,0
6,0.317666667,1,3.678385417,2.166666667,0.833333333,1,6,0
1,0,1,0,2,1,1,1,0
2,1327.444,1,0,2.5,1,2,1,0
4,0.00725,1,2.772949219,2.25,1,1,4,0
15,2.4462,1,107.2876953,11.6,1,3,15,0
186,162.8048656,0.989247312,92.63337429,210.7473118,0.849462366,10,103,0
437,106.5742586,0.982837529,54.82451373,51.43935927,0.963386728,1,137,0
19,8.238421053,1,1027.342311,2556.684211,1,1,19,0
5,0.1272,1,21.50957031,5.4,1,1,5,0
15,171.3269333,1,30.74746094,192.6,1,3,14,0
18,1857.936111,1,20.73524306,15.11111111,1,4,11,0
8,7.221625,1,32.68798828,9.125,1,2,8,0
194,22.01315464,1,56.20968911,7.273195876,1,3,56,0
6,0.656166667,1,105.214681,165.1666667,0.833333333,1,6,0
87,0.577045977,1,8.339810075,166.8850575,0.781609195,1,87,0
1,0,1,0,3,1,1,1,0
1,0,1,0,3,1,1,1,0
26427,2.856558979,0.41424264,2.378633476,119.5511759,0.100666351,13,22263,1
26,471.5555,0.673076923,3340.635029,23359.73077,0.807692308,2,15,0
1,0,1,137.6005859,958,1,1,1,0
3,1327.435333,1,135.9326172,260.3333333,1,3,3,0
1,0,1,0,2,1,1,1,0
8,0.397125,1,32.92016602,225.25,1,1,8,0
4,0.13125,1,22.34179688,71.25,1,1,4,0
1,0,1,0,4,1,1,1,0
4,0.0695,1,38.32568359,46,1,1,4,0
13,2337.488385,1,9.582782452,30.38461538,1,4,8,0
32,764.6211563,1,185.9607544,1318.28125,0.96875,5,31,0
1602,30.29497066,1,0.166478913,0.564918851,0.008114856,5,40,0
6,1.661166667,0.75,9.608723958,94,0.833333333,1,6,0
32,749.2573437,1,17.37750244,22.75,0.90625,3,10,0
26,435.4780769,1,40.08413462,43.65384615,0.923076923,2,24,0
73,2.595616438,1,9.597897046,47.7260274,1,1,67,0
1,0,1,0,4,1,1,1,0
18,1078.394889,1,29.6672092,104.8888889,0.888888889,2,9,0
1,0,1,0,3,1,1,1,0
38,14.13628947,1,26.55571546,20.5,1,3,29,0
1,0,1,0,3,1,1,1,0
53,0,1,0,2,1,1,1,0
6,0.042833333,1,42.59440104,60.33333333,0.833333333,1,6,0
56,26.79814286,1,23.49276297,68.94642857,0.964285714,1,29,0
2,34129.9185,1,0,3,1,2,1,0
8,0.522,1,0.861572266,39.25,0.875,1,8,0
499,1.031134269,1,1.244201293,2.266533066,0.018036072,5,12,0
6,0.126666667,1,44.05843099,115.5,0.833333333,1,6,0
21,0.267333333,1,113.6779669,79.66666667,1,3,15,0
71,156.5349437,1,44.14587918,91.08450704,0.985915493,4,49,0
9,0.203222222,1,29.6672092,16.77777778,0.888888889,1,9,0
5,0.2476,1,5.436523438,15.4,1,1,5,0
1,0,1,0,32,1,1,1,0
25,0.30616,1,16.59457031,219.36,0.96,1,25,0
1,0,1,0,4,1,1,1,0
16,487.2084375,0.96875,26.59558105,34.5625,0.5625,3,9,0
1,0,1,0,7,1,1,1,0
14,0.054642857,1,0.01625279,7.642857143,0.857142857,1,14,0
29,1072.166448,1,65.98046875,112.6896552,1,5,21,0
1,0,1,137.6005859,83,1,1,1,0
2,3062.131,1,0,2.5,1,2,2,0
19,5.625,1,18.19120066,8.684210526,0.947368421,2,17,0
7,26.70114286,0.142857143,4289.80692,11991.28571,1,3,2,0
5,0.0172,1,2.098242188,17.6,0.8,1,5,0
1,0,0.5,39.39746094,125,0,1,1,0
24,1424.074667,1,36.28975423,100.125,0.875,3,14,0
3,3.804333333,1,47.16536458,100,1,1,1,0
2,0.0115,1,0.694335938,9,1,1,2,0
111,321.4609189,1,17.14733777,76.55855856,0.972972973,2,47,0
1,0,1,0,2,1,1,1,0
2,2096.723,1,0,1.5,1,2,1,0
1,0,1,0,5,1,1,1,0
5,0.7206,1,49.88613281,61.2,0.8,1,5,0
13,2295.534462,1,15.42953726,49.38461538,0.846153846,5,9,0
57,3.577912281,1,52.11910636,255.5614035,1,3,57,0
98,2.143642857,1,17.51737883,69.52040816,0.989795918,4,93,0
1,0,1,0,3,1,1,1,0
15,0.513466667,0.966666667,36.97298177,415.1333333,0.933333333,1,15,0
28,0.433785714,1,23.47342355,17.82142857,0.964285714,1,28,0
40,29.7041,1,21.53056641,5.975,1,1,38,0
13,354.3426154,1,2008.063101,311.6153846,1,3,5,0
3,0.012666667,1,0.131184896,3.333333333,1,1,3,0
36,3.354083333,1,123.2644043,2645.388889,1,2,36,0
25,1522.99348,1,13.22375,32.08,0.96,4,16,0
1,0,1,0,3,1,1,1,0
2,8.57,0.75,7638.48877,8777,1,1,2,0
4,8240.10375,1,0.688964844,36,0.75,2,4,0
1,0,1,0,3,1,1,1,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
2,769.045,1,0,16,1,2,1,0
10,0.0219,1,69.81035156,30.9,0.9,1,10,0
53,8.981867925,1,36.40674749,3361.45283,0.981132075,3,38,0
1,0,1,0,3,1,1,1,0
1,0,1,0,2,1,1,1,0
324,160.7634969,1,24.63393072,31.67283951,0.972222222,2,180,0
1,0,1,0,2,1,1,1,0
1,0,1,0,4,1,1,1,0
109,2.459963303,1,502.8561317,480.0091743,1,2,109,0
1,0,1,0,2,1,1,1,0
1,0,1,9.547851563,39,1,1,1,0
1,0,1,21.46875,2,1,1,1,0
1,0,1,0,4,1,1,1,0
4,4843.3985,1,0,10.5,1,3,2,0
1,0,1,21.46875,39,1,1,1,0
6,399.8473333,1,52.71988932,428.6666667,0.833333333,2,3,0
28,0.279071429,1,23.5121024,35.82142857,0.964285714,1,28,0
1168,59.14423464,0.076796254,2487.558243,979.5620683,0.445451659,7,561,1
158,121.5532468,1,29.44455226,333.0949367,0.993670886,4,122,0
2,2863.6995,1,95.17041016,146.5,0,1,2,0
23,0.805608696,1,22.1528108,16.39130435,0.956521739,1,23,0
1,0,0.5,44.0625,74,0,1,1,0
2,15993.3925,1,0,1.5,1,1,1,0
14,1.559785714,1,905.2898298,778,0.928571429,2,6,0
113,0.11600885,1,24.13841261,8.088495575,1,1,113,0
5,0.065,1,25.83789063,78.8,1,1,5,0
3,22284.24567,1,0,2,1,3,1,0
18,4.547444444,0.861111111,793.2030165,1803.444444,0.611111111,1,18,0
5,0.146,1,7.47265625,31.2,0.8,1,5,0
7,0.554,1,34.29910714,86,1,2,7,0
12,4871.594417,1,24.0394694,55.83333333,0.916666667,4,10,0
6,0.082833333,1,45.15950521,67.5,0.833333333,1,6,0
9,0.136444444,1,29.6672092,67.44444444,0.888888889,1,9,0
74,303.4630405,1,6.417427682,12.64864865,0.972972973,4,66,0
17,0.427470588,1,31.90383732,53.17647059,1,1,17,0
9,0.317333333,1,29.6672092,41.55555556,0.777777778,1,9,0
69,188.8539855,1,186.0250651,1239.565217,0.913043478,5,54,0
1,0,1,0,2,1,1,1,0
1,0,1,137.6005859,118,1,1,1,0
1,0,1,0,6,0,1,1,0
2,7683.079,1,0,3.5,1,1,1,0
1,0,1,0,3,1,1,1,0
6,0.2795,1,3.678385417,20.83333333,0.833333333,1,6,0
2,0.604,1,23.18505859,168,1,1,1,0
86,1.34272093,1,60.77165471,599.127907,1,1,80,0
15,2.721933333,1,13.94134115,56.26666667,0.933333333,1,15,0
1,0,1,137.6005859,195,1,1,1,0
8,0.182,1,32.85754395,42.625,1,1,8,0
249,65.19981124,1,10.35651199,16.40160643,0.991967871,4,125,0
1,0,1,0,14,1,1,1,0
1,0,1,0,44,1,1,1,0
1,0,0.5,15.50976563,13,0,1,1,0
4,0.06025,1,2.268066406,10.5,1,1,4,0
147,351.8561565,1,43.45400856,53.8707483,0.850340136,3,78,0
12,8.8805,1,24.4675293,23.41666667,1,1,9,0
6,3152.271,1,0.228190104,3.833333333,1,2,6,0
5949,12.65536453,0.657057254,0.422547113,80.04636936,0.0643424,13,5937,1
3020,14.93502914,1,0.130355896,0.889735099,0.001655629,3,17,0
14,0.973357143,1,44.08579799,281.1428571,1,1,14,0
68,5.462294118,1,4.615751379,12.64705882,1,2,66,0
17,1202.101941,1,31.24908088,24.47058824,0.941176471,1,9,0
6,0.775,1,39.78417969,111.8333333,1,2,6,0
1,0,1,137.6005859,822,1,1,1,0
16,6.935,1,857.1156006,503.5625,0.9375,3,15,0
9,0.314666667,1,29.6672092,182.3333333,0.888888889,1,9,0
12,2567.842917,1,29.98193359,89.33333333,1,2,12,0
347,213.9759597,0.914985591,1234.103091,624.9884726,0.893371758,7,234,0
15,5.743333333,0.9,1441.604492,971.4666667,0.133333333,1,15,0
1,0,1,270.1972656,677,1,1,1,0
83,10.02963855,1,24.61735222,34.60240964,0.987951807,2,82,0
